csab_round,academic_year,institute,academic_program_name,quota,seat_type,gender,opening_rank,closing_rank
2,2025-26,"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,78706,79470
2,2025-26,"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,298177,298177
2,2025-26,"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",All India,ST,Female-only (including Supernumerary),454075,569134
2,2025-26,"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,74007,77185
2,2025-26,"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),99076,101625
2,2025-26,"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,78872,80224
2,2025-26,"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,79748,80588
2,2025-26,"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),120433,120433
2,2025-26,"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,199090,202085
2,2025-26,"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Female-only (including Supernumerary),250151,250151
2,2025-26,"National Institute of Technology, Manipur","Electrical Engineering (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,327923,327923
2,2025-26,"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,64905,65206
2,2025-26,"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,64625,64729
2,2025-26,"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,267095,267095
2,2025-26,"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,ST,Female-only (including Supernumerary),409678,409678
2,2025-26,"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,583994,583994
2,2025-26,"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,61601,63105
2,2025-26,"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),86559,88624
2,2025-26,"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,65416,70330
2,2025-26,"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,66692,68418
2,2025-26,"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,177456,177456
2,2025-26,"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,SC,Female-only (including Supernumerary),226538,226538
2,2025-26,"National Institute of Technology, Manipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,295341,299908
2,2025-26,"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,66831,66831
2,2025-26,"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,87550,87550
2,2025-26,"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,88897,89586
2,2025-26,"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,379389,390588
2,2025-26,"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,83756,85223
2,2025-26,"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),132965,142643
2,2025-26,"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,92137,94433
2,2025-26,"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,90086,91194
2,2025-26,"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),155187,155187
2,2025-26,"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,211727,212356
2,2025-26,"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Female-only (including Supernumerary),270014,270014
2,2025-26,"National Institute of Technology, Manipur","Mechanical Engineering (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,400593,400593
2,2025-26,"National Institute of Technology, Mizoram","Chemical Science and Technology (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,84049,93910
2,2025-26,"National Institute of Technology, Mizoram","Chemical Science and Technology (4 Years, Bachelor of Technology)",All India,OPEN,Female-only (including Supernumerary),143773,143773
2,2025-26,"National Institute of Technology, Mizoram","Chemical Science and Technology (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,100329,100329
2,2025-26,"National Institute of Technology, Mizoram","Chemical Science and Technology (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,93928,98487
2,2025-26,"National Institute of Technology, Mizoram","Chemical Science and Technology (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),144044,144044
2,2025-26,"National Institute of Technology, Mizoram","Chemical Science and Technology (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,100293,100293
2,2025-26,"National Institute of Technology, Mizoram","Chemical Science and Technology (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),163128,163128
2,2025-26,"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Female-only (including Supernumerary),157975,157975
2,2025-26,"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,98300,98300
2,2025-26,"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,100763,101999
2,2025-26,"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Female-only (including Supernumerary),163592,163592
2,2025-26,"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,226279,226282
2,2025-26,"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",All India,SC,Female-only (including Supernumerary),285901,285901
2,2025-26,"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,320262,324133
2,2025-26,"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,94698,96171
2,2025-26,"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),163580,163580
2,2025-26,"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,99152,99152
2,2025-26,"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),168459,168459
2,2025-26,"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,103152,104846
2,2025-26,"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),165191,165191
2,2025-26,"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,227694,227826
2,2025-26,"National Institute of Technology, Mizoram","Civil Engineering (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,374407,374407
2,2025-26,"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,59319,59319
2,2025-26,"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,EWS,Female-only (including Supernumerary),93091,93091
2,2025-26,"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,59393,61802
2,2025-26,"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,159671,159671
2,2025-26,"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,243948,243948
2,2025-26,"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",Home State,OPEN,Gender-Neutral,725302,725302
2,2025-26,"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,52458,55951
2,2025-26,"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),70628,70628
2,2025-26,"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,59363,59363
2,2025-26,"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Female-only (including Supernumerary),93744,93744
2,2025-26,"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,62136,63658
2,2025-26,"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,165846,167351
2,2025-26,"National Institute of Technology, Mizoram","Computer Science and Engineering (4 Years, Bachelor of Technology)",Other State,ST,Gender-Neutral,246116,246116
2,2025-26,"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,72112,72112
2,2025-26,"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Female-only (including Supernumerary),117982,134403
2,2025-26,"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,81721,81721
2,2025-26,"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,81377,82946
2,2025-26,"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Female-only (including Supernumerary),141432,141432
2,2025-26,"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,206430,212526
2,2025-26,"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,396940,396940
2,2025-26,"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Gender-Neutral,74550,77852
2,2025-26,"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OPEN,Female-only (including Supernumerary),136436,136436
2,2025-26,"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",Other State,EWS,Gender-Neutral,84971,86926
2,2025-26,"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Gender-Neutral,83240,85018
2,2025-26,"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",Other State,OBC-NCL,Female-only (including Supernumerary),146944,146944
2,2025-26,"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Gender-Neutral,212967,220509
2,2025-26,"National Institute of Technology, Mizoram","Electrical Engineering (4 Years, Bachelor of Technology)",Other State,SC,Female-only (including Supernumerary),275449,275449
