dasa logo
DASA and CSAB-Special 2025
NITs, IIEST, IIITs, SPAs, Other-GFTIs, and a few other Premier Technical Institutes

  Home
Opening and Closing Ranks
Special Round:
Institute Type:
Institute Name:
Academic Program:
Opening and closing ranks for New (Fresh Allottee) and Upgraded (Seat Upgraded) candidates in the First, Second, and Third rounds of Special Vacant and DASA Seat Filling Rounds.

Note :
1. All ranks are All India CRL Rank.
2. These ranks are based on following types of Candidates.
a) who reported online at PI (Secured admission) in JoSAA round 6 and upgraded the institute/program/category/quota/gender pool in CSAB Special Round.
b) who got fresh allotment in CSAB Special Round.


Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Gurukula Kangri Vishwavidyalaya, Haridwar	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN (PwD)	Gender-Neutral	975565	975565
Gurukula Kangri Vishwavidyalaya, Haridwar	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	141294	172578
Gurukula Kangri Vishwavidyalaya, Haridwar	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	140502	180959
Gurukula Kangri Vishwavidyalaya, Haridwar	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	245140	321041
Gurukula Kangri Vishwavidyalaya, Haridwar	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	481390	593510
Gurukula Kangri Vishwavidyalaya, Haridwar	Electrical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	49156	198194
Gurukula Kangri Vishwavidyalaya, Haridwar	Electrical Engineering (4 Years, Bachelor of Technology)	All India	OPEN (PwD)	Gender-Neutral	912235	912235
Gurukula Kangri Vishwavidyalaya, Haridwar	Electrical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	219399	244091
Gurukula Kangri Vishwavidyalaya, Haridwar	Electrical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	199673	273828
Gurukula Kangri Vishwavidyalaya, Haridwar	Electrical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	322645	377245
Gurukula Kangri Vishwavidyalaya, Haridwar	Electrical Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	541546	652791
Gurukula Kangri Vishwavidyalaya, Haridwar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	67698	197438
Gurukula Kangri Vishwavidyalaya, Haridwar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	203108	224264
Gurukula Kangri Vishwavidyalaya, Haridwar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	202232	237930
Gurukula Kangri Vishwavidyalaya, Haridwar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	281469	373500
Gurukula Kangri Vishwavidyalaya, Haridwar	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	485716	705706
Gurukula Kangri Vishwavidyalaya, Haridwar	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	110380	292245
Gurukula Kangri Vishwavidyalaya, Haridwar	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	293069	380331
Gurukula Kangri Vishwavidyalaya, Haridwar	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	293124	371531
Gurukula Kangri Vishwavidyalaya, Haridwar	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	320107	413984
Gurukula Kangri Vishwavidyalaya, Haridwar	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	708269	773139
Indian Institute of Carpet Technology, Bhadohi	Carpet and Textile Technology (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	146586	460929
Indian Institute of Carpet Technology, Bhadohi	Carpet and Textile Technology (4 Years, Bachelor of Technology)	All India	OPEN	Female-only (including Supernumerary)	198105	394285
Indian Institute of Carpet Technology, Bhadohi	Carpet and Textile Technology (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	592302	1131730
Indian Institute of Carpet Technology, Bhadohi	Carpet and Textile Technology (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	461104	978969
Indian Institute of Carpet Technology, Bhadohi	Carpet and Textile Technology (4 Years, Bachelor of Technology)	All India	OBC-NCL	Female-only (including Supernumerary)	1111457	1111457
Indian Institute of Carpet Technology, Bhadohi	Carpet and Textile Technology (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	464493	496174
Indian Institute of Carpet Technology, Bhadohi	Carpet and Textile Technology (4 Years, Bachelor of Technology)	All India	SC	Female-only (including Supernumerary)	463687	463687
Indian Institute of Carpet Technology, Bhadohi	Carpet and Textile Technology (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	600871	830745
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Civil Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	88440	147970
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Civil Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	150530	185103
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Civil Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	148748	192724
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Civil Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	255568	344752
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Civil Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	431301	488769
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Computer Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	20964	66656
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Computer Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	67208	70819
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Computer Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	69457	78064
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Computer Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL (PwD)	Gender-Neutral	1109446	1109446
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Computer Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	211832	239377
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Computer Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	372575	401583
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Electrical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	45997	101104
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Electrical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	101789	117293
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Electrical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	106846	118921
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Electrical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	259356	280599
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Electrical Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	425966	436759
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	39200	128020
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	132148	145593
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	128672	153179
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	269274	322774
Institute of Infrastructure, Technology, Research and Management-Ahmedabad	Mechanical Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	523119	543422
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Animation and VFX (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	64725	184729
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Animation and VFX (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	185866	218650
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Animation and VFX (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	184813	232705
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Animation and VFX (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	232747	338588
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Animation and VFX (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	501003	648049
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	84099	121761
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	123119	135986
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	122080	144415
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	220504	313408
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	335524	418878
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Chemical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	151935	278223
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Chemical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	281762	297463
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Chemical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	279953	319173
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Chemical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	377766	406856
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Chemical Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	529592	673236
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Civil Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	121665	246972
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Civil Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	278059	288503
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Civil Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	249117	304633
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Civil Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	316346	409333
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Civil Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	400359	511715
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	69003	100359
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	108562	123265
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	100368	120995
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	211220	280965
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Computer Science and Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	305266	398753
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Electrical Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	99128	194291
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Electrical Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	196102	218234
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Electrical Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	202018	229484
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Electrical Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	338450	368734
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Electrical Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	501914	559418
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	81249	158054
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	158128	176607
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	OBC-NCL	Gender-Neutral	159756	177227
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	SC	Gender-Neutral	266797	326473
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	All India	ST	Gender-Neutral	447777	564632
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Industrial and Production Engineering (4 Years, Bachelor of Technology)	All India	OPEN	Gender-Neutral	178432	352007
School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur	Industrial and Production Engineering (4 Years, Bachelor of Technology)	All India	EWS	Gender-Neutral	392861	504670
